id,ranking,club name,country,league,stadium,formation_preference,playing_style,market_budget,salary_budget,transfer_history,avg_transfer_fee_paid,avg_contract_length,verified_status,recruitment_priority,scouting_focus,profile_rating,sponsorship_deals,social_media_links
C-403,1553,Rising Stars,Nigeria,Nigeria National League,Moshood Abiola National Stadium,'3-5-2',Quick Counter-attacks,2039489000.0,815795600.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_438"", ""fee"": 3676438.66, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_905"", ""fee"": 4523380.21, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_13"", ""fee"": 4913591.8, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_676"", ""fee"": 2851012.68, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_39"", ""fee"": 4055097.17, ""type"": ""Out""}], ""total_spend"": 1196394.36, ""total_income"": 4679970.46}",159945.629785355,4 years,True,Proven professionals,Under-23 talents,0.01,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""725971 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_9026"", ""twitter"": ""twitter.com/club_5245"", ""instagram"": ""instagram.com/club_2619""}"
C-404,2261,Roan United,Zambia,Zambian Premier League,National Heroes Stadium,'4-1-3-2',North African Technical,55218000.0,22087200.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_934"", ""fee"": 4288367.06, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_776"", ""fee"": 1444411.52, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_456"", ""fee"": 450736.12, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_680"", ""fee"": 2363827.84, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_981"", ""fee"": 3501606.22, ""type"": ""Out""}], ""total_spend"": 8623762.76, ""total_income"": 5113340.33}",775949.0799228646,3 years,False,Local talent,Young talents,4.17,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Huawei"", ""value"": ""337749 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_1258"", ""twitter"": ""twitter.com/club_6011"", ""instagram"": ""instagram.com/club_6553""}"
C-405,2323,Roumde Adjia,Cameroon,Elite Two,Olembe Stadium,'3-5-1-1',Defensive Solidarity,1143844000.0,457537600.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_765"", ""fee"": 2134669.54, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_478"", ""fee"": 4424841.2, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_525"", ""fee"": 1150145.02, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_921"", ""fee"": 2697846.59, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_621"", ""fee"": 477261.16, ""type"": ""Out""}], ""total_spend"": 4978874.56, ""total_income"": 7357503.32}",310246.4622907098,2 years,True,Experienced players,Young talents,7.76,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""888417 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_9359"", ""twitter"": ""twitter.com/club_3972"", ""instagram"": ""instagram.com/club_4891""}"
C-406,951,Royal AM,South Africa,National First Division,FNB Stadium,'4-3-2-1',High Press,35584000.0,14233600.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_917"", ""fee"": 868990.3, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_735"", ""fee"": 2452617.57, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_492"", ""fee"": 2694929.63, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_81"", ""fee"": 4651783.52, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_255"", ""fee"": 237121.09, ""type"": ""Out""}], ""total_spend"": 9539267.93, ""total_income"": 7171285.52}",630255.6754268392,3 years,True,Proven professionals,African talents,2.93,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Orange"", ""value"": ""134091 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_2483"", ""twitter"": ""twitter.com/club_8501"", ""instagram"": ""instagram.com/club_5201""}"
C-407,604,RSB Berkane,Morocco,Botola Pro,Stade Mohammed V,'3-5-2',Low Block Counter,5380000.0,2152000.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_270"", ""fee"": 482257.59, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_903"", ""fee"": 1374356.21, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_456"", ""fee"": 4086560.2, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_256"", ""fee"": 4434847.64, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_600"", ""fee"": 1967436.89, ""type"": ""Out""}], ""total_spend"": 4881815.7, ""total_income"": 1647601.05}",541714.1747615278,3 years,True,International players,Young talents,2.22,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Ooredoo"", ""value"": ""673794 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_5780"", ""twitter"": ""twitter.com/club_8901"", ""instagram"": ""instagram.com/club_8038""}"
C-408,2265,Sabana de Mopti,Mali,Malian Premiere Division,Stade 26 Mars,'4-2-2-2',Defensive Structure,2740393000.0,1096157200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_942"", ""fee"": 1989155.7, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_861"", ""fee"": 221931.2, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_189"", ""fee"": 740088.78, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_378"", ""fee"": 1596520.66, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_534"", ""fee"": 932848.31, ""type"": ""Out""}], ""total_spend"": 6600882.05, ""total_income"": 7719367.92}",291369.6305615518,2 years,False,Academy graduates,Under-23 talents,7.38,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Al Baraka Bank"", ""value"": ""964221 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_1323"", ""twitter"": ""twitter.com/club_9673"", ""instagram"": ""instagram.com/club_6408""}"
C-409,2122,Sabe,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-2-4',Wing Play,362020000.0,144808000.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_820"", ""fee"": 2353289.65, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_478"", ""fee"": 1030700.84, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_172"", ""fee"": 3594913.87, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_994"", ""fee"": 4373886.65, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_200"", ""fee"": 3930364.7, ""type"": ""Out""}], ""total_spend"": 9042501.86, ""total_income"": 6285715.89}",111007.90254242708,3 years,False,International players,Young talents,1.03,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Qatar Airways"", ""value"": ""945703 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_9189"", ""twitter"": ""twitter.com/club_1474"", ""instagram"": ""instagram.com/club_3723""}"
C-410,1504,Sable Batie,Cameroon,Elite One,Olembe Stadium,'3-4-3',West African Power,358323000.0,143329200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_168"", ""fee"": 2248832.2, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_78"", ""fee"": 1037990.34, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_510"", ""fee"": 2004369.0, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_647"", ""fee"": 1202871.82, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_502"", ""fee"": 2294447.55, ""type"": ""Out""}], ""total_spend"": 4474362.1, ""total_income"": 4442014.65}",483092.59191732405,2 years,False,Experienced players,Asian market,4.79,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Carrefour"", ""value"": ""693783 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_9249"", ""twitter"": ""twitter.com/club_7102"", ""instagram"": ""instagram.com/club_5058""}"
C-411,891,Sagrada Esperanca,Angola,Girabola,Estadio 11 de Novembro,'4-4-1-1',Technical Dribbling,2885749000.0,1154299600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_606"", ""fee"": 2378454.32, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_945"", ""fee"": 1278883.51, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_501"", ""fee"": 275835.92, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_166"", ""fee"": 2256193.49, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_406"", ""fee"": 4905664.84, ""type"": ""Out""}], ""total_spend"": 1203126.23, ""total_income"": 2723467.44}",652733.675964099,3 years,False,Young prospects,European market,9.46,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Coca-Cola"", ""value"": ""957942 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_4062"", ""twitter"": ""twitter.com/club_7888"", ""instagram"": ""instagram.com/club_7895""}"
C-412,2038,Sahel,Niger,Niger Premier League,Stade General Seyni Kountche,'3-3-3-1',Attacking Overload,1929300000.0,771720000.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_8"", ""fee"": 4335552.09, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_283"", ""fee"": 2701651.77, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_592"", ""fee"": 2210736.03, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_705"", ""fee"": 1214720.42, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_317"", ""fee"": 769584.6, ""type"": ""In""}], ""total_spend"": 1471769.44, ""total_income"": 2486988.09}",705913.3032798519,3 years,False,Experienced players,Young talents,9.99,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""TotalEnergies"", ""value"": ""335769 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_9915"", ""twitter"": ""twitter.com/club_1989"", ""instagram"": ""instagram.com/club_8003""}"
C-413,1426,Saida,Algeria,Ligue Professionnelle 1,Stade 5 Juillet 1962,'5-2-3',Defensive Solidarity,217450000.0,86980000.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_45"", ""fee"": 3715845.45, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_419"", ""fee"": 1500945.65, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_137"", ""fee"": 1207206.38, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_271"", ""fee"": 3160938.53, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_667"", ""fee"": 3800376.32, ""type"": ""In""}], ""total_spend"": 3633464.37, ""total_income"": 2800126.94}",571329.9836137581,3 years,True,Proven professionals,Young talents,0.14,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Puma"", ""value"": ""468098 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_8295"", ""twitter"": ""twitter.com/club_5078"", ""instagram"": ""instagram.com/club_4595""}"
C-414,1956,Saint George,Ethiopia,Ethiopian Premier League,Addis Ababa Stadium,'5-2-3',Direct Play,147628000.0,59051200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_281"", ""fee"": 4865707.67, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_82"", ""fee"": 3806615.67, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_737"", ""fee"": 4488373.63, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_58"", ""fee"": 1238591.88, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_48"", ""fee"": 4866166.87, ""type"": ""Out""}], ""total_spend"": 2186054.4, ""total_income"": 6712748.19}",652582.5702029277,3 years,False,Young prospects,European market,0.52,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Qatar Airways"", ""value"": ""333686 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_5017"", ""twitter"": ""twitter.com/club_6104"", ""instagram"": ""instagram.com/club_1605""}"
C-415,970,San Pedro,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-2-3-1',Attacking Overload,1428082000.0,571232800.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_759"", ""fee"": 2265060.25, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_497"", ""fee"": 589472.26, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_642"", ""fee"": 3226183.94, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_209"", ""fee"": 382142.53, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_680"", ""fee"": 2314054.84, ""type"": ""In""}], ""total_spend"": 3731060.23, ""total_income"": 916787.85}",603680.450155234,3 years,False,Experienced players,European market,8.58,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Puma"", ""value"": ""783456 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_4962"", ""twitter"": ""twitter.com/club_5477"", ""instagram"": ""instagram.com/club_7151""}"
C-416,2451,Santa Rita de Cassia FC,Angola,Segunda Divisao,Estadio 11 de Novembro,'3-5-1-1',Direct Play,1270697000.0,508278800.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_717"", ""fee"": 1288171.69, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_340"", ""fee"": 1732185.88, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_735"", ""fee"": 1926900.12, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_282"", ""fee"": 2609575.35, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_69"", ""fee"": 1854695.4, ""type"": ""In""}], ""total_spend"": 3724513.14, ""total_income"": 7246240.84}",525636.7300726941,3 years,False,International players,Local academy,8.99,"{""kit_sponsor"": ""Le Coq Sportif"", ""main_sponsor"": ""Tunisie Telecom"", ""value"": ""982012 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_8338"", ""twitter"": ""twitter.com/club_3575"", ""instagram"": ""instagram.com/club_7670""}"
C-417,1357,Santos,South Africa,National First Division,FNB Stadium,'5-4-1',Total Football,34965000.0,13986000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_915"", ""fee"": 1938922.3, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_382"", ""fee"": 1961505.45, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_173"", ""fee"": 1674865.1, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_494"", ""fee"": 602344.15, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_33"", ""fee"": 3141298.84, ""type"": ""Out""}], ""total_spend"": 6393008.92, ""total_income"": 2947181.28}",867356.1429506554,4 years,True,Young prospects,Established professionals,8.42,"{""kit_sponsor"": ""Umbro"", ""main_sponsor"": ""Coca-Cola"", ""value"": ""196797 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_7806"", ""twitter"": ""twitter.com/club_1471"", ""instagram"": ""instagram.com/club_1910""}"
C-418,2236,Santos de Angola,Angola,Girabola,Estadio 11 de Novembro,'4-3-3',West African Power,1542073000.0,616829200.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_183"", ""fee"": 2918799.92, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_610"", ""fee"": 3507645.0, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_48"", ""fee"": 453298.8, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_922"", ""fee"": 4999516.63, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_153"", ""fee"": 1559853.52, ""type"": ""In""}], ""total_spend"": 4785694.28, ""total_income"": 7267059.47}",526519.9893339227,2 years,True,Proven professionals,Asian market,8.45,"{""kit_sponsor"": ""Adidas"", ""main_sponsor"": ""BIAT Bank"", ""value"": ""783592 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_4302"", ""twitter"": ""twitter.com/club_5242"", ""instagram"": ""instagram.com/club_8492""}"
C-419,2320,Saurimo FC,Angola,Segunda Divisao,Estadio 11 de Novembro,'5-3-2',Wing Play,892997000.0,357198800.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_232"", ""fee"": 4214055.67, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_642"", ""fee"": 3910420.81, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_770"", ""fee"": 131735.86, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_538"", ""fee"": 511362.52, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_833"", ""fee"": 1045073.67, ""type"": ""Out""}], ""total_spend"": 9039175.89, ""total_income"": 3479150.55}",803918.0249170469,4 years,False,Local talent,Established professionals,8.12,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""D\u00e9lice"", ""value"": ""588771 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_1090"", ""twitter"": ""twitter.com/club_5020"", ""instagram"": ""instagram.com/club_3245""}"
C-420,1063,SC Chabab Mohammedia,Morocco,Botola 2,Stade Mohammed V,'4-3-1-2',Possession Control,12023000.0,4809200.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_180"", ""fee"": 383944.34, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_18"", ""fee"": 2875313.27, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_488"", ""fee"": 289951.26, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_714"", ""fee"": 359329.59, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_318"", ""fee"": 4978442.25, ""type"": ""In""}], ""total_spend"": 7437515.45, ""total_income"": 5563401.65}",623450.1940221877,2 years,True,Experienced players,Asian market,5.18,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""Turkish Airlines"", ""value"": ""231533 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_8959"", ""twitter"": ""twitter.com/club_9300"", ""instagram"": ""instagram.com/club_5774""}"
C-421,2056,Scorpion FC de Be,Cameroon,Elite Two,Olembe Stadium,'5-4-1',Defensive Solidarity,617569000.0,247027600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_231"", ""fee"": 3790864.9, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_539"", ""fee"": 4688517.85, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_91"", ""fee"": 2492558.99, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_672"", ""fee"": 3594653.73, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_421"", ""fee"": 3626341.67, ""type"": ""In""}], ""total_spend"": 1414083.14, ""total_income"": 3649367.86}",829576.160220064,3 years,True,Academy graduates,European market,4.19,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Huawei"", ""value"": ""991844 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_2558"", ""twitter"": ""twitter.com/club_4639"", ""instagram"": ""instagram.com/club_5288""}"
C-422,1456,sekhukhune united fc,South Africa,Premier Soccer League,FNB Stadium,'4-3-1-2',Wing Play,59124000.0,23649600.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_820"", ""fee"": 3062205.99, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_951"", ""fee"": 2082942.14, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_347"", ""fee"": 2135881.47, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_358"", ""fee"": 822782.38, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_480"", ""fee"": 1477258.28, ""type"": ""Out""}], ""total_spend"": 7826325.43, ""total_income"": 7513063.14}",989420.7581824152,3 years,False,Academy graduates,Young talents,5.0,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""STB Bank"", ""value"": ""503710 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_9500"", ""twitter"": ""twitter.com/club_8826"", ""instagram"": ""instagram.com/club_2031""}"
C-423,763,Sewe,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-1-4-1',Attacking Overload,2069527000.0,827810800.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_407"", ""fee"": 4552878.18, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_823"", ""fee"": 3326457.83, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_9"", ""fee"": 2164633.09, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_907"", ""fee"": 3628101.96, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_242"", ""fee"": 2567596.17, ""type"": ""In""}], ""total_spend"": 8802191.92, ""total_income"": 928533.57}",688921.0749687739,2 years,False,Proven professionals,Local academy,1.52,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""208127 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_6992"", ""twitter"": ""twitter.com/club_9284"", ""instagram"": ""instagram.com/club_8654""}"
C-424,1385,Shabanie Mine,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'3-6-1',East African Speed,3044889000.0,1217955600.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_383"", ""fee"": 2975125.62, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_590"", ""fee"": 604625.29, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_277"", ""fee"": 3281817.16, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_858"", ""fee"": 2513142.13, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_816"", ""fee"": 3597686.24, ""type"": ""In""}], ""total_spend"": 3184480.27, ""total_income"": 7819302.81}",195221.0170455122,4 years,True,Experienced players,Established professionals,8.22,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Al Baraka Bank"", ""value"": ""490548 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_3231"", ""twitter"": ""twitter.com/club_7553"", ""instagram"": ""instagram.com/club_3652""}"
C-425,1009,Sharks,Nigeria,Nigeria National League,Moshood Abiola National Stadium,'4-3-3',Tiki-Taka Adaptation,1908694000.0,763477600.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_956"", ""fee"": 3272250.26, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_271"", ""fee"": 3393057.65, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_568"", ""fee"": 1450303.06, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_714"", ""fee"": 3793928.15, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_705"", ""fee"": 2354478.49, ""type"": ""In""}], ""total_spend"": 9885221.42, ""total_income"": 4979455.12}",141310.147579464,3 years,False,Local talent,African talents,2.21,"{""kit_sponsor"": ""Umbro"", ""main_sponsor"": ""Ooredoo"", ""value"": ""767829 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_7972"", ""twitter"": ""twitter.com/club_9640"", ""instagram"": ""instagram.com/club_9268""}"
C-426,1122,Shooting Stars,Nigeria,Nigeria Professional Football League,Moshood Abiola National Stadium,'4-1-4-1',Low Block Counter,1097196000.0,438878400.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_634"", ""fee"": 1144662.33, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_581"", ""fee"": 1883420.35, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_61"", ""fee"": 3028188.12, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_71"", ""fee"": 321144.01, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_392"", ""fee"": 580622.72, ""type"": ""In""}], ""total_spend"": 8807079.45, ""total_income"": 1458025.66}",806502.6391195315,3 years,True,International players,Under-23 talents,7.38,"{""kit_sponsor"": ""Le Coq Sportif"", ""main_sponsor"": ""Audi"", ""value"": ""204953 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_6383"", ""twitter"": ""twitter.com/club_6515"", ""instagram"": ""instagram.com/club_5347""}"
C-427,1807,Shooting Stars,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'5-3-2',Tiki-Taka Adaptation,16140025000.0,6456010000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_520"", ""fee"": 1105145.33, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_551"", ""fee"": 4869459.39, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_503"", ""fee"": 4633638.26, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_239"", ""fee"": 3074958.07, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_426"", ""fee"": 4808608.86, ""type"": ""In""}], ""total_spend"": 1452637.9, ""total_income"": 4734386.57}",253559.0569233926,3 years,False,Experienced players,Established professionals,5.87,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Turkish Airlines"", ""value"": ""430914 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_3034"", ""twitter"": ""twitter.com/club_7204"", ""instagram"": ""instagram.com/club_3762""}"
C-428,2432,Sigui,Mali,Malian Premiere Division,Stade 26 Mars,'4-3-1-2',High Press,1586443000.0,634577200.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_637"", ""fee"": 4635548.89, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_236"", ""fee"": 1823633.95, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_422"", ""fee"": 1841769.7, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_411"", ""fee"": 4819149.3, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_419"", ""fee"": 724942.37, ""type"": ""In""}], ""total_spend"": 2270454.18, ""total_income"": 1330396.42}",871624.0597089314,2 years,False,International players,African talents,9.91,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""Danone"", ""value"": ""949530 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_7084"", ""twitter"": ""twitter.com/club_7355"", ""instagram"": ""instagram.com/club_6743""}"
C-429,971,Simba SC,Tanzania,First Division League,Benjamin Mkapa Stadium,'4-4-2',West African Power,3674031000.0,1469612400.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_995"", ""fee"": 3554687.27, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_528"", ""fee"": 2908243.91, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_315"", ""fee"": 1290966.6, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_618"", ""fee"": 3859367.67, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_107"", ""fee"": 1699377.61, ""type"": ""Out""}], ""total_spend"": 3593507.24, ""total_income"": 5145640.55}",877149.1499368598,4 years,False,International players,Local academy,9.3,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Nike"", ""value"": ""340869 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_6937"", ""twitter"": ""twitter.com/club_7603"", ""instagram"": ""instagram.com/club_2106""}"
